name: 018/profile/01.jpg, resolution: 283x324, color: RGB, face detected: True, distances: [0.04, 0.15, 0.03, 0.03, 0.06, 0.04, 0.05, 0.04, 0.05, 0.04, 0.12, 0.03, 0.03, 0.07, 0.05], mean: 0.05533333333333333
name: 018/profile/02.jpg, resolution: 334x438, color: RGB, face detected: True, distances: [0.07, 0.19, 0.05, 0.05, 0.14, 0.05, 0.06, 0.16, 0.1, 0.07, 0.16, 0.09, 0.07, 0.13, 0.04], mean: 0.09533333333333334
name: 018/profile/03.jpg, resolution: 200x220, color: RGB, face detected: True, distances: [0.13, 0.09, 0.05, 0.04, 0.06, 0.05, 0.04, 0.05, 0.05, 0.01, 0.03, 0.05, 0.04, 0.02, 0.02], mean: 0.048666666666666664
name: 018/profile/04.jpg, resolution: 275x305, color: RGB, face detected: True, distances: [0.16, 0.1, 0.02, 0.02, 0.2, 0.05, 0.05, 0.27, 0.14, 0.04, 0.24, 0.02, 0.02, 0.25, 0.03], mean: 0.10733333333333334
name: 019/profile/01.jpg, resolution: 271x277, color: RGB, face detected: True, distances: [0.06, 0.18, 0.07, 0.02, 0.13, 0.01, 0.04, 0.17, 0.09, 0.03, 0.17, 0.03, 0.05, 0.14, 0.08], mean: 0.08466666666666667
name: 019/profile/02.jpg, resolution: 279x284, color: RGB, face detected: True, distances: [0.1, 0.06, 0.05, 0.03, 0.07, 0.01, 0.02, 0.13, 0.02, 0.06, 0.08, 0.09, 0.03, 0.15, 0.07], mean: 0.06466666666666666
name: 019/profile/03.jpg, resolution: 238x295, color: RGB, face detected: True, distances: [0.08, 0.3, 0.04, 0.03, 0.22, 0.05, 0.09, 0.31, 0.18, 0.06, 0.27, 0.01, 0.02, 0.27, 0.06], mean: 0.13266666666666665
name: 019/profile/04.jpg, resolution: 385x356, color: RGB, face detected: True, distances: [0.08, 0.21, 0.01, 0.04, 0.1, 0.04, 0.05, 0.11, 0.06, 0.04, 0.16, 0.03, 0.06, 0.11, 0.06], mean: 0.07733333333333332
name: 020/profile/01.jpg, resolution: 248x291, color: RGB, face detected: True, distances: [0.07, 0.23, 0.08, 0.08, 0.16, 0.03, 0.03, 0.21, 0.1, 0.04, 0.21, 0.03, 0.06, 0.18, 0.06], mean: 0.10466666666666667
name: 020/profile/02.jpg, resolution: 186x248, color: RGB, face detected: True, distances: [0.08, 0.34, 0.12, 0.14, 0.26, 0.11, 0.14, 0.41, 0.23, 0.05, 0.37, 0.04, 0.0, 0.29, 0.05], mean: 0.1753333333333333
name: 020/profile/03.jpg, resolution: 296x311, color: RGB, face detected: True, distances: [0.01, 0.19, 0.01, 0.07, 0.09, 0.07, 0.06, 0.05, 0.13, 0.07, 0.03, 0.03, 0.04, 0.04, 0.07], mean: 0.064
name: 020/profile/04.jpg, resolution: 253x287, color: RGB, face detected: True, distances: [0.04, 0.12, 0.04, 0.05, 0.21, 0.01, 0.02, 0.17, 0.1, 0.02, 0.18, 0.01, 0.01, 0.14, 0.13], mean: 0.08333333333333333
name: 021/profile/01.jpg, resolution: 124x137, color: RGB, face detected: True, distances: [0.03, 0.17, 0.01, 0.03, 0.13, 0.03, 0.01, 0.22, 0.15, 0.0, 0.19, 0.04, 0.04, 0.22, 0.06], mean: 0.08866666666666667
name: 021/profile/02.jpg, resolution: 156x155, color: RGB, face detected: True, distances: [0.1, 0.12, 0.03, 0.06, 0.21, 0.03, 0.07, 0.28, 0.16, 0.04, 0.27, 0.03, 0.07, 0.3, 0.05], mean: 0.12133333333333333
name: 021/profile/03.jpg, resolution: 92x109, color: RGB, face detected: True, distances: [0.15, 0.06, 0.09, 0.11, 0.09, 0.09, 0.1, 0.07, 0.06, 0.09, 0.13, 0.11, 0.06, 0.08, 0.02], mean: 0.08733333333333333
name: 021/profile/04.jpg, resolution: 213x276, color: RGB, face detected: True, distances: [0.05, 0.22, 0.06, 0.05, 0.19, 0.04, 0.09, 0.39, 0.19, 0.06, 0.33, 0.03, 0.05, 0.33, 0.02], mean: 0.14
name: 022/profile/01.jpg, resolution: 267x283, color: RGB, face detected: True, distances: [0.09, 0.18, 0.05, 0.03, 0.16, 0.02, 0.04, 0.19, 0.12, 0.03, 0.2, 0.01, 0.04, 0.13, 0.1], mean: 0.09266666666666667
name: 022/profile/02.jpg, resolution: 287x282, color: RGB, face detected: True, distances: [0.16, 0.07, 0.05, 0.07, 0.16, 0.04, 0.03, 0.2, 0.07, 0.03, 0.22, 0.04, 0.02, 0.19, 0.05], mean: 0.09333333333333334
name: 022/profile/03.jpg, resolution: 234x246, color: RGB, face detected: True, distances: [0.19, 0.16, 0.09, 0.08, 0.11, 0.06, 0.02, 0.17, 0.05, 0.04, 0.17, 0.06, 0.03, 0.28, 0.06], mean: 0.10466666666666667
